restaurant_name,review_text,review_rating
Gary Danko,"We had been planning a trip to Gary Danko for several months, and finally made a reservation. This was my second visit and the first for my wife.  Given the reputation of the restaurant, we both went in with high expectations. The ambiance is warm and inviting and has an intimate feel; perfect for a romantic meal or any special occasion. The staff is as professional and friendly as one would expect for a restaurant of this caliber. We were warmly greeted and promptly seated at our table.  We are pescatarians, and an appropriate chef selection was included in our menu which was a very nice touch. We both felt that our primary waiter came on a bit strong and his attempt at humor fell flat on us. We both opted for the wine pairing, and the sommelier made selections that were well matched to each of our dishes. I was not enjoying the selection that was paired with my salmon dish, and when I commented to the sommelier, he promptly offered a replacement. We both had a crab salad that was very good with generous portions of fresh dungeness crab. I had a horseradish crusted salmon that was good, but not exceptional. My wife ordered an artichoke soup that was probably the best dish of the evening. We also both had scallops that were cooked perfectly and were very flavorful. All of the dishes were very good, but the artichoke soup is the only dish that stood out. Our overall experience was good, but i think that my wife enjoyed it more being her first visit.Read more",Overall4
Gary Danko,"Amazing experience!  Went there for my girlfriend's birthday, and was very happy with the whole night.",Overall5
Gary Danko,"This was our first time visit.  We were celebrating our 30th  Anniversary. on 31 March. Our reservation was for 6:00 P.M. we arrived about 5:40. The  Maitre de took my wife's coat, seated us in a side room of the restaurant, and took our drink order.  I knew right away we were being seated in the ""Peanut Gallery"". The service was very prompt, perfunctory, and with feigned congeniality.  My Manhattan and my wife's Martini were both served promptly. About half way through our drinks, our waiter Dennis came to take our food and wine order. The appetizers were served almost immediately after we ordered. The Ahi & Risotto were both delicious. Our main courses were served shorty after we finished our appetizers. The Pork Tender Loin and Scallops entrees along with two wine selections were both very good. However, as soon as we finished the main course, our desserts were served along with Port Wine. Bottom line, we were rushed through our dinner. We were on our way by 7:00 P.M. By the time we could enjoy anything we were served another course. It was apparent that the regulars or ""Glitterati"" receive the best tables and service. We have dined at the French Laundry,  Chez Pannis,  Boulevard, and many other fine restaurants all over the world. This was not a fun dining experience this was a race by the staff to turn the table over.  Live and learn a $500 tab doesn't necessarily bring you a good meal at Gary Danko's.  

I see the other reviews and note that everyone is raving. So maybe during the week is a better time to dine there but not on a Saturday night in San Francisco.Read more",Overall3
Gary Danko,Amazingly attentive service- not stuffy but great for a special bday. We were with teens with nut allergies and they went above and beyond even bringing them special nut free treats at end of the meal. We have eaten at many nice restaurants but the service here was second to none!,Overall5
Gary Danko,"I treated my husband to his birthday celebration at Gary Danko. We each chose the four course option. The food was delicious but we were disappointed with the service and overall experience. I do not drink and my husband just wanted a glass of wine. When the sommelier realized we were only ordering one glass of wine his manner changed and he said “Oh, okay...” like we needn’t be bothered with. We saw how the tables around us who ordered add-on items and multiples bottles of wine were treated with more attention from the staff. Multiple servers were at those tables for their every request while I had to ask for a steak knife for my lamb. It was disheartening to realize the experience would have been different had we ordered more.Read more",Overall4
Gary Danko,"40th anniversary dinner. Outstanding meal selections and wine list. The savory duck breast was as finely prepared and tasty as any I have had. 

The sommelier recommendation was spot on. 

We especially enjoyed the initial palate pleaser asparagus in broth.Read more",Overall5
Gary Danko,Wonderful as always!,Overall5
Gary Danko,We were celebrating multiple birthdays in our family and this was the perfect spot to do so. The dinner was outstanding and the service was even better! We will definitely be back on our next trip to SF.,Overall5
Gary Danko,Absolutely fabulous,Overall5
Gary Danko,"Gary Danko teaches the restaurant industry how to do it nearly perfectly.  The tastiest, most inventive cuisine, not fewer than six servers and assistants touching your table during the meal.  A remarkable wine list;  If you can find a table reservation, do it.",Overall5
Gary Danko,"Great experience overall and perfect way to treat ourselves during our weekend getaway. Kind staff and prompt service. Started with the most delicious bite of clam chowder. The ahi tuna starter, lamb and beef filet were the highlight of the night. Dessert was delicious as well.",Overall5
